dataset,prn,flag_epoch,flag_raw_start_sample,flag_raw_end_sample_exclusive,next_raw_start_sample,sign_previous,sign_flagged_row,sign_next,transition_previous_to_flag,transition_flag_to_next,source_predicted_edge,alignment_match
OAKBAT.cleanStatic,24,14682,223413053,223418053,223418053,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14722,223613053,223618053,223618053,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14762,223813054,223818054,223818054,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14802,224013054,224018054,224018054,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14822,224113054,224118054,224118054,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14862,224313054,224318054,224318054,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14902,224513055,224518055,224518055,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14942,224713055,224718055,224718055,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14962,224813055,224818055,224818055,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,24,14982,224913055,224918055,224918055,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12294,211470380,211475380,211475380,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12334,211670380,211675380,211675380,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12374,211870380,211875380,211875380,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12394,211970381,211975381,211975381,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12434,212170381,212175381,212175381,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12474,212370381,212375381,212375381,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12574,212870382,212875382,212875382,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12614,213070382,213075382,213075382,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12634,213170382,213175382,213175382,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12674,213370382,213375382,213375382,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12774,213870383,213875383,213875383,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12854,214270384,214275384,214275384,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,12934,214670384,214675384,214675384,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13014,215070385,215075385,215075385,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13034,215170385,215175385,215175385,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13054,215270385,215275385,215275385,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13094,215470385,215475385,215475385,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13114,215570385,215575385,215575386,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13254,216270386,216275386,216275386,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13494,217470388,217475388,217475388,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13534,217670388,217675388,217675388,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13594,217970389,217975389,217975389,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13674,218370389,218375389,218375389,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13694,218470389,218475389,218475389,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13714,218570390,218575390,218575390,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13774,218870390,218875390,218875390,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13794,218970390,218975390,218975390,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13814,219070390,219075390,219075390,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13894,219470391,219475391,219475391,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13954,219770391,219775391,219775391,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,13974,219870391,219875391,219875391,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14014,220070392,220075392,220075392,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14034,220170392,220175392,220175392,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14054,220270392,220275392,220275392,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14094,220470392,220475392,220475392,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14114,220570392,220575392,220575392,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14154,220770393,220775393,220775393,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14194,220970393,220975393,220975393,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14234,221170393,221175393,221175393,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14314,221570394,221575394,221575394,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14334,221670394,221675394,221675394,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14414,222070394,222075394,222075394,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14434,222170395,222175395,222175395,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14454,222270395,222275395,222275395,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14654,223270396,223275396,223275396,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14694,223470396,223475396,223475396,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14734,223670397,223675397,223675397,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14754,223770397,223775397,223775397,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14774,223870397,223875397,223875397,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14814,224070397,224075397,224075397,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14834,224170397,224175397,224175397,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14874,224370398,224375398,224375398,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14934,224670398,224675398,224675398,1,1,-1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14954,224770398,224775398,224775398,-1,-1,1,False,True,FLAG_TO_NEXT,True
OAKBAT.cleanStatic,27,14974,224870398,224875398,224875398,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11540,1038513724,1038538724,1038538724,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11600,1040013723,1040038723,1040038723,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11620,1040513723,1040538723,1040538723,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11700,1042513722,1042538722,1042538722,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11740,1043513722,1043538722,1043538722,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11760,1044013721,1044038721,1044038721,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11780,1044513721,1044538721,1044538721,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11800,1045013721,1045038721,1045038721,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11840,1046013720,1046038720,1046038720,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11880,1047013720,1047038720,1047038720,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11960,1049013719,1049038719,1049038719,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,11980,1049513719,1049538719,1049538719,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12020,1050513718,1050538718,1050538718,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12040,1051013718,1051038718,1051038718,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12100,1052513717,1052538717,1052538717,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12120,1053013717,1053038717,1053038717,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12180,1054513716,1054538716,1054538716,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12200,1055013716,1055038716,1055038716,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12220,1055513716,1055538716,1055538716,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12260,1056513715,1056538715,1056538715,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12300,1057513715,1057538715,1057538715,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12340,1058513714,1058538714,1058538714,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12380,1059513714,1059538714,1059538714,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12420,1060513713,1060538713,1060538713,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12500,1062513712,1062538712,1062538712,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12540,1063513712,1063538712,1063538712,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12580,1064513711,1064538711,1064538711,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12600,1065013711,1065038711,1065038711,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12680,1067013710,1067038710,1067038710,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12720,1068013710,1068038710,1068038710,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12740,1068513710,1068538710,1068538710,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12780,1069513709,1069538709,1069538709,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12800,1070013709,1070038709,1070038709,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12860,1071513708,1071538708,1071538708,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12900,1072513708,1072538708,1072538708,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12940,1073513707,1073538707,1073538707,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12960,1074013707,1074038707,1074038707,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,12980,1074513707,1074538707,1074538707,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13020,1075513706,1075538706,1075538706,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13040,1076013706,1076038706,1076038706,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13060,1076513706,1076538706,1076538706,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13100,1077513705,1077538705,1077538705,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13120,1078013705,1078038705,1078038705,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13140,1078513705,1078538705,1078538705,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13320,1083013703,1083038703,1083038703,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13340,1083513702,1083538702,1083538702,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13360,1084013702,1084038702,1084038702,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13380,1084513702,1084538702,1084538702,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13400,1085013702,1085038702,1085038702,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13460,1086513701,1086538701,1086538701,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13620,1090513699,1090538699,1090538699,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13640,1091013699,1091038699,1091038699,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13680,1092013698,1092038698,1092038698,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13720,1093013698,1093038698,1093038698,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13760,1094013697,1094038697,1094038697,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13780,1094513697,1094538697,1094538697,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13860,1096513696,1096538696,1096538696,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13920,1098013695,1098038695,1098038695,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13960,1099013695,1099038695,1099038695,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,13980,1099513695,1099538695,1099538695,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14040,1101013694,1101038694,1101038694,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14080,1102013693,1102038693,1102038693,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14100,1102513693,1102538693,1102538693,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14120,1103013693,1103038693,1103038693,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14140,1103513693,1103538693,1103538693,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14160,1104013692,1104038692,1104038692,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14260,1106513691,1106538691,1106538691,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14280,1107013691,1107038691,1107038691,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14300,1107513691,1107538691,1107538691,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14320,1108013691,1108038691,1108038691,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14340,1108513690,1108538690,1108538690,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14360,1109013690,1109038690,1109038690,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14380,1109513690,1109538690,1109538690,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14420,1110513689,1110538689,1110538689,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14480,1112013689,1112038689,1112038689,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14520,1113013688,1113038688,1113038688,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14560,1114013688,1114038688,1114038688,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14580,1114513687,1114538687,1114538687,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14620,1115513687,1115538687,1115538687,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14640,1116013687,1116038687,1116038687,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14660,1116513686,1116538686,1116538686,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14700,1117513686,1117538686,1117538686,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14720,1118013686,1118038686,1118038686,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14780,1119513685,1119538685,1119538685,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14800,1120013685,1120038685,1120038685,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14820,1120513685,1120538685,1120538685,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14860,1121513684,1121538684,1121538684,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14940,1123513683,1123538683,1123538683,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14960,1124013683,1124038683,1124038683,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,3,14980,1124513683,1124538683,1124538683,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11539,1038492129,1038517129,1038517129,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11599,1039992128,1040017128,1040017128,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11619,1040492127,1040517127,1040517127,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11699,1042492125,1042517125,1042517125,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11739,1043492124,1043517124,1043517124,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11759,1043992123,1044017123,1044017123,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11779,1044492122,1044517122,1044517122,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11799,1044992122,1045017122,1045017122,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11839,1045992121,1046017121,1046017121,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11879,1046992119,1047017118,1047017119,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11959,1048992117,1049017117,1049017117,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,11979,1049492117,1049517117,1049517117,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12019,1050492115,1050517115,1050517115,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12039,1050992115,1051017115,1051017115,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12099,1052492113,1052517113,1052517113,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12119,1052992113,1053017113,1053017112,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12179,1054492111,1054517111,1054517111,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12199,1054992110,1055017110,1055017110,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12219,1055492110,1055517110,1055517110,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12259,1056492108,1056517108,1056517108,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12299,1057492107,1057517107,1057517107,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12339,1058492106,1058517106,1058517106,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12379,1059492105,1059517105,1059517105,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12419,1060492104,1060517104,1060517104,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12499,1062492101,1062517100,1062517101,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12539,1063492100,1063517100,1063517100,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12579,1064492099,1064517099,1064517099,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12599,1064992099,1065017099,1065017099,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12679,1066992096,1067017096,1067017096,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12719,1067992095,1068017095,1068017095,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12739,1068492095,1068517095,1068517094,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12779,1069492093,1069517093,1069517093,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12799,1069992093,1070017093,1070017093,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12859,1071492091,1071517091,1071517091,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12899,1072492090,1072517090,1072517090,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12939,1073492089,1073517089,1073517089,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12959,1073992088,1074017088,1074017088,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,12979,1074492088,1074517088,1074517088,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13019,1075492086,1075517086,1075517086,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13039,1075992086,1076017086,1076017086,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13059,1076492085,1076517085,1076517085,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13099,1077492084,1077517084,1077517084,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13119,1077992083,1078017082,1078017083,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13139,1078492083,1078517083,1078517083,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13319,1082992078,1083017078,1083017078,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13339,1083492077,1083517077,1083517077,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13359,1083992077,1084017077,1084017076,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13379,1084492076,1084517076,1084517076,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13399,1084992075,1085017075,1085017075,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13459,1086492074,1086517074,1086517074,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13619,1090492069,1090517069,1090517069,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13639,1090992068,1091017068,1091017068,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13679,1091992067,1092017067,1092017067,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13719,1092992066,1093017066,1093017066,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13759,1093992065,1094017065,1094017065,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13779,1094492064,1094517064,1094517064,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13859,1096492062,1096517062,1096517062,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13919,1097992060,1098017060,1098017060,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13959,1098992059,1099017059,1099017059,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,13979,1099492059,1099517059,1099517058,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14039,1100992057,1101017057,1101017057,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14079,1101992056,1102017056,1102017056,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14099,1102492055,1102517055,1102517055,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14119,1102992054,1103017054,1103017054,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14139,1103492054,1103517054,1103517054,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14159,1103992053,1104017053,1104017053,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14259,1106492050,1106517050,1106517050,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14279,1106992050,1107017050,1107017050,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14299,1107492049,1107517049,1107517049,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14319,1107992049,1108017049,1108017049,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14339,1108492048,1108517048,1108517048,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14359,1108992047,1109017046,1109017047,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14379,1109492047,1109517047,1109517047,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14419,1110492046,1110517046,1110517046,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14479,1111992044,1112017044,1112017044,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14519,1112992043,1113017043,1113017043,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14559,1113992042,1114017042,1114017042,-1,-1,1,False,True,FLAG_TO_NEXT,True
